sorteo,fecha,ventas_totales,boletos_estimados,LOTO_n1,LOTO_n2,LOTO_n3,LOTO_n4,LOTO_n5,LOTO_n6,LOTO_comodin,LOTO_GANADORES,LOTO_MONTO,LOTO_POZO_ACUMULADO,LOTO_POZO_REAL,RECARGADO_n1,RECARGADO_n6,RECARGADO_6_ACIERTOS_GANADORES,RECARGADO_POZO_ACUMULADO,REVANCHA_n1,REVANCHA_n6,REVANCHA_GANADORES,REVANCHA_POZO_ACUMULADO,DESQUITE_n1,DESQUITE_n6,DESQUITE_GANADORES,DESQUITE_POZO_ACUMULADO,AHORA_SI_QUE_SI_n1,AHORA_SI_QUE_SI_n6,AHORA_SI_QUE_SI_GANADORES,AHORA_SI_QUE_SI_ACUMULADO,SUPER_DUPLA_2_ACIERTOS_COMODIN_MONTO,REVANCHA_n5,SUPER_QUINA_5_ACIERTOS_COMODIN_MONTO,RECARGADO_n4,JUBILAZO_2_n6,JUBILAZO_1_n2,JUBILAZO_1_pos4,TERNA_3_ACIERTOS_POZO_REAL,JUBILAZO_1_n6,DESQUITE_MONTO,DESQUITE_n3,DESQUITE_pos5,AHORA_SI_QUE_SI_pos4,AHORA_SI_QUE_SI_n4,DESQUITE_n5,REVANCHA_pos2,QUINA_5_ACIERTOS_MONTO,JUBILAZO_1_n1,DESQUITE_POZO_REAL,QUINA_5_ACIERTOS_GANADORES,REVANCHA_n4,SUPER_TERNA_3_ACIERTOS_COMODIN_GANADORES,RECARGADO_pos4,MULTIPLICAR_pos1,JUBILAZO_2_pos6,LOTO_pos2,REVANCHA_MONTO,REVANCHA_n2,RECARGADO_n3,DESQUITE_pos3,JUBILAZO_2_n2,AHORA_SI_QUE_SI_pos6,LOTO_pos5,DESQUITE_n2,RECARGADO_pos3,REVANCHA_POZO_REAL,mes,dia_semana,RECARGADO_pos5,JUBILAZO_1_pos6,MULTIPLICAR_n1,JUBILAZO_1_n5,AHORA_SI_QUE_SI_pos1,JUBILAZO_1_pos3,SUPER_QUINA_5_ACIERTOS_COMODIN_POZO_REAL,CUATERNA_4_ACIERTOS_GANADORES,TERNA_3_ACIERTOS_GANADORES,DESQUITE_pos1,AHORA_SI_QUE_SI_n5,JUBILAZO_2_n3,RECARGADO_6_ACIERTOS_POZO_REAL,RECARGADO_6_ACIERTOS_MONTO,RECARGADO_pos2,REVANCHA_pos4,JUBILAZO_2_pos5,DESQUITE_pos2,SUPER_TERNA_3_ACIERTOS_COMODIN_POZO_REAL,SUPER_CUATERNA_4_ACIERTOS_COMODIN_MONTO,JUBILAZO_1_pos2,RECARGADO_pos6,DESQUITE_n4,SUPER_TERNA_3_ACIERTOS_COMODIN_MONTO,LOTO_pos6,LOTO_pos3,SUPER_DUPLA_2_ACIERTOS_COMODIN_GANADORES,SUPER_CUATERNA_4_ACIERTOS_COMODIN_GANADORES,REVANCHA_pos5,JUBILAZO_2_pos1,anio,REVANCHA_pos1,TERNA_3_ACIERTOS_MONTO,JUBILAZO_2_n1,SUPER_DUPLA_2_ACIERTOS_COMODIN_POZO_REAL,AHORA_SI_QUE_SI_pos3,CUATERNA_4_ACIERTOS_POZO_REAL,RECARGADO_n5,dia,JUBILAZO_1_n3,AHORA_SI_QUE_SI_n2,SUPER_CUATERNA_4_ACIERTOS_COMODIN_POZO_REAL,JUBILAZO_2_n4,AHORA_SI_QUE_SI_n3,REVANCHA_n3,LOTO_pos1,AHORA_SI_QUE_SI_pos5,OTRO_n1,CUATERNA_4_ACIERTOS_MONTO,QUINA_5_ACIERTOS_POZO_REAL,JUBILAZO_2_pos4,JUBILAZO_1_pos5,JUBILAZO_2_pos3,JUBILAZO_2_pos2,LOTO_pos4,JUBILAZO_1_pos1,REVANCHA_pos6,JUBILAZO_1_n4,DESQUITE_pos6,OTRO_pos1,REVANCHA_pos3,JUBILAZO_2_n5,AHORA_SI_QUE_SI_pos2,RECARGADO_n2,DESQUITE_pos4,RECARGADO_pos1,SUPER_QUINA_5_ACIERTOS_COMODIN_GANADORES
5128,2024-06-20 21:00:00,0,0,11,16,27,30,33,38,17,0,0,1120000000,1026370077,10,36,0,,2,34,0,,3,29,0,,,,,,5435000,32,4022920,28,32,9,9,0,27,0,17,26,,,28,6,2413800,7,1843595515,9,19,552,10,3,20,30,0,3,25,17,15,,11,13,36,400851107,6,Thursday,19,19,3,19,,7,0,439,6256,13,,20,2406876949,0,30,34,22,3,0,2413800,27,25,26,2412240,33,27,5435,18,32,7,2024,2,7569760,7,0,,0,30,20,10,,0,22,,6,16,,,2414500,0,31,10,32,15,38,13,19,13,28,,3,31,,19,29,28,1
5129,2024-06-23 21:00:00,0,0,4,10,21,27,33,35,16,0,0,1260000000,1116430289,7,36,0,,1,41,0,,1,40,0,,,,,,8097000,36,5654800,27,34,26,38,0,38,0,12,5,,,38,1,3392800,10,1857081899,20,32,1084,7,3,13,21,0,5,26,38,13,,35,5,32,421657067,6,Sunday,36,27,3,37,,26,0,820,11791,26,,15,2445499914,0,20,5,16,1,0,3392820,10,27,26,3392920,27,4,8097,54,32,3,2024,28,12380550,3,0,,0,32,23,27,,0,16,,28,33,,,3394800,0,15,34,34,22,10,37,41,34,12,,36,22,,20,40,26,1
5130,2024-06-25 21:00:00,0,0,1,4,14,16,24,33,38,0,0,1300000000,1240785840,2,38,0,,2,36,0,,3,38,0,,,,,,3941000,26,4363340,29,34,10,31,0,41,0,20,38,,,36,20,2617950,2,1876621965,15,20,499,38,4,10,4,0,4,19,15,10,,14,15,2,451706742,6,Tuesday,12,29,4,31,,2,0,726,9710,36,,14,2500786627,0,19,2,19,20,0,2617920,10,30,22,2619750,16,33,3941,36,17,3,2024,36,10195500,3,0,,0,30,25,21,,0,19,,17,24,,,3847800,0,14,21,22,34,1,41,4,29,22,,26,22,,12,3,29,1
5131,2024-06-27 21:00:00,0,0,3,4,21,23,32,35,5,0,0,1460000000,1337183163,2,27,2,,4,31,0,,10,40,0,,,,,,8394000,24,4347380,21,40,30,40,0,41,0,32,36,,,36,24,2608480,6,1891267328,17,21,1004,27,2,23,32,0,12,11,40,11,,21,21,21,474271156,6,Thursday,2,30,2,40,,33,0,579,8869,32,,23,2542638288,2532936320,11,21,32,21,0,2608320,35,25,34,2610400,35,4,8394,52,12,40,2024,4,9312450,8,0,,0,25,27,33,,0,32,,15,3,,,2611290,0,39,41,8,11,23,6,31,35,34,,15,39,,4,10,4,2
5132,2024-06-30 21:00:00,0,0,15,18,23,25,35,37,11,0,0,1590000000,1430780551,1,39,0,,5,35,0,,1,39,0,,,,,,8794000,30,0,13,38,16,30,0,38,0,20,1,,,35,22,3567460,10,1905934843,13,25,1036,4,6,38,37,0,18,12,39,11,,23,14,12,496884368,6,Sunday,13,16,6,30,,18,0,591,9336,35,,20,0,0,38,35,11,14,0,3567520,10,39,22,3563840,18,25,8794,44,18,31,2024,30,11203200,4,0,,0,38,30,18,,0,28,,22,35,,,3569640,0,4,38,20,28,15,28,5,28,20,,25,31,,4,22,1,0
5133,2024-07-02 21:00:00,0,0,23,26,28,30,33,40,25,0,0,1690000000,1563095059,3,28,0,,9,36,0,,10,37,0,,,,,,4886000,34,0,13,31,12,9,0,39,0,13,22,,,24,28,2899440,9,1926064248,9,28,517,4,3,16,26,0,19,6,37,15,,23,11,14,527811308,7,Tuesday,13,19,3,38,,38,6067161,357,6298,24,,16,54749687,0,3,23,24,11,0,2576880,39,28,22,2574660,33,28,4886,8,9,15,2024,19,8124420,11,0,,0,14,2,19,,0,17,,23,40,,,2577540,0,11,28,31,17,30,12,36,28,13,,34,24,,4,10,6,0
5134,2024-07-04 21:00:00,0,0,2,13,14,18,24,36,35,0,0,1800000000,1659809700,8,39,0,,7,41,0,,7,22,2,,,,,,4506000,38,14519200,25,31,10,9,0,40,1914848300,13,22,,,18,38,2567180,9,1940036163,22,31,589,13,2,13,2,0,12,21,14,8,,14,9,25,549333671,7,Thursday,27,40,2,38,,37,10449670,712,9402,18,,13,92803544,0,21,7,8,9,0,2566980,38,8,14,2568040,36,24,4506,39,31,18,2024,41,9872100,1,0,,0,27,4,20,,0,18,,21,18,,,3139920,0,1,20,31,20,13,10,12,37,7,,21,20,,13,13,39,1
5135,2024-07-07 21:00:00,0,0,3,9,25,26,34,41,13,0,0,1950000000,1754453228,5,37,0,,3,32,0,,2,40,0,,,,,,10743000,30,6053280,29,38,4,21,0,33,0,9,2,,,18,32,3631920,1,0,12,29,1312,37,3,38,34,0,6,22,3,6,,25,3,21,570730360,7,Sunday,29,4,3,30,,33,0,678,10326,40,,24,130541070,0,22,14,31,9,0,3631880,30,5,15,3634240,9,3,10743,49,30,29,2024,3,11461860,1,0,,0,31,7,10,,0,29,,14,26,,,3634080,0,6,1,24,1,41,10,29,21,15,,6,31,,21,18,31,1
5136,2024-07-09 21:00:00,0,0,2,9,12,23,29,36,28,1,1937889290,2040000000,1887270633,4,40,1,,4,41,0,,10,39,0,,,,,,5992000,40,0,22,30,2,1,0,33,0,30,10,,,38,18,2483730,1,19286266,27,27,799,4,3,30,12,0,18,17,38,7,,9,23,34,600611080,7,Tuesday,17,10,3,28,,2,0,738,9375,39,,13,183298979,213148860,11,27,7,30,0,2483600,33,22,36,2484890,2,29,5992,35,24,13,2024,4,9843750,1,0,,0,34,9,10,,0,25,,24,23,,,2487060,0,1,26,26,25,36,28,40,26,36,,41,26,,11,23,40,0
5137,2024-07-11 21:00:00,0,0,5,9,11,22,30,35,28,0,0,150000000,0,2,32,0,,1,28,0,,12,38,0,,,,,,5517000,26,7516650,19,39,11,38,0,41,0,19,38,,,29,1,2026230,1,31650454,17,11,793,2,3,2,30,0,5,10,28,6,,11,17,19,619938502,7,Thursday,10,41,3,38,,14,4224002,619,7883,29,,11,0,0,23,28,6,12,0,2026150,26,32,28,2030080,22,9,5517,49,26,11,2024,11,8277150,2,0,,0,23,11,14,,0,12,,8,35,,,2024130,0,39,11,12,22,5,1,8,26,17,,5,22,,5,19,5,1
5138,2024-07-14 21:00:00,0,0,11,16,22,23,33,38,20,0,0,250000000,72670364,4,36,0,,4,38,0,,14,33,0,,,,,,5994000,31,4908810,31,32,15,25,0,39,0,16,15,,,32,4,2945280,1,42436177,16,21,666,14,2,16,23,0,7,14,20,16,,22,15,32,636758331,7,Sunday,31,39,2,25,,15,0,565,8652,14,,19,29759378,0,12,21,32,33,0,2945250,16,36,20,2943720,38,33,5994,25,17,24,2024,7,9257640,7,0,,0,32,14,16,,0,20,,17,16,,,2943650,0,19,17,20,7,11,1,31,17,32,,38,24,,12,16,4,3
5139,2024-07-16 21:00:00,0,0,13,26,31,33,34,36,22,0,0,340000000,183195752,5,31,0,,9,32,0,,6,24,0,,,,,,3889000,24,0,25,41,18,28,0,41,0,8,24,,,22,9,1938450,17,58625102,5,21,480,31,4,1,34,0,16,24,7,15,,26,7,24,661894094,7,Tuesday,5,41,4,28,,18,0,330,4508,6,,26,74108782,0,25,19,41,16,0,1938480,17,18,16,1939200,33,36,3889,8,16,15,2024,32,6085800,1,0,,0,27,16,21,,0,28,,19,31,,,1937100,0,28,21,36,26,13,23,21,23,22,,24,36,,18,8,27,0
5140,2024-07-18 21:00:00,0,0,18,21,23,29,37,41,38,0,0,380000000,256000607,1,38,0,,2,36,0,,1,40,0,,,,,,3007000,30,0,36,40,7,30,0,40,0,11,13,,,30,10,2138360,4,68914015,7,23,326,18,2,9,29,0,10,18,1,11,,21,5,38,678000095,7,Thursday,13,37,2,37,,4,3296709,325,5550,30,,13,102568099,0,37,36,19,40,0,2138360,7,1,13,2138560,18,41,3007,14,14,13,2024,30,6715500,9,0,,0,37,18,14,,0,19,,14,37,,,2148250,0,40,14,11,28,23,40,2,30,11,,23,28,,13,5,36,0
5141,2024-07-21 21:00:00,0,0,10,16,17,23,31,40,13,0,0,490000000,337609716,5,33,0,,4,29,0,,10,37,0,,,,,,8102000,27,0,20,29,17,33,0,34,0,15,15,,,30,29,3245760,4,80225893,14,25,912,33,3,29,23,0,13,10,23,8,,10,14,9,695723795,7,Sunday,22,20,3,33,,28,6933403,547,8303,10,,15,133860495,0,20,27,8,14,0,3245760,34,10,23,3246720,16,17,8102,24,24,20,2024,25,10212690,4,0,,0,22,21,20,,0,20,,24,40,,,3243710,0,15,17,24,4,31,4,4,28,30,,13,24,,9,37,5,0
5142,2024-07-23 21:00:00,0,0,1,15,22,28,39,40,27,0,0,550000000,457874604,1,38,0,,3,31,0,,2,35,0,,,,,,4460000,30,0,23,36,29,39,0,39,0,13,24,,,24,31,2186910,1,97952576,11,18,489,2,2,4,22,0,11,13,35,4,,15,12,38,723313939,7,Tuesday,32,31,2,37,,37,12453479,305,5242,13,,9,182564552,0,13,11,25,19,0,2186880,1,1,19,2185830,39,40,4460,12,3,36,2024,14,6867020,3,0,,0,32,23,31,,0,20,,14,1,,,2186850,0,3,33,20,9,28,29,18,33,2,,30,25,,2,12,23,0
5143,2024-07-25 21:00:00,0,0,2,7,12,28,37,39,30,0,0,660000000,539934622,19,41,0,,1,36,0,,1,38,0,,,,,,4462000,34,0,26,28,9,1,0,41,0,6,6,,,22,33,2179650,1,109350362,5,33,517,21,2,28,12,0,13,21,38,8,,37,5,34,741201199,7,Thursday,41,32,2,39,,39,16172638,382,6230,22,,15,214196574,0,20,13,6,1,0,2179710,41,19,8,2181740,7,2,4462,23,36,27,2024,34,6853000,6,0,,0,34,25,16,,0,16,,26,39,,,2181220,0,8,9,16,15,28,16,1,32,8,,26,27,,20,5,26,0
5144,2024-07-28 21:00:00,0,0,2,13,14,24,27,32,4,0,0,780000000,621697403,4,34,0,,11,41,0,,7,19,0,,,,,,9803000,40,0,25,37,16,21,0,32,0,11,7,,,15,32,3126200,14,120650470,20,32,1352,25,7,30,13,0,16,23,19,18,,2,8,34,758917052,7,Sunday,4,14,7,27,,26,19879524,686,10033,12,,25,245552113,0,23,16,18,11,0,3126240,32,30,12,3123120,27,24,9803,52,27,37,2024,11,10534650,3,0,,0,30,28,21,,0,30,,27,14,,,3128160,0,34,16,3,25,32,27,40,26,15,,41,34,,8,8,8,0
5145,2024-07-30 21:00:00,0,0,7,9,10,12,23,24,29,0,0,830000000,734783666,5,32,0,,9,37,0,,4,37,0,,,,,,6458000,33,28286800,22,41,17,36,0,37,0,7,32,,,35,24,2156640,7,137422440,16,24,923,18,7,17,7,0,21,18,7,19,,10,5,5,785066299,7,Tuesday,22,17,7,36,,37,25196236,718,9575,5,,22,291761696,0,10,9,32,4,0,2156830,7,32,32,2159820,23,24,6458,47,37,19,2024,33,10053750,17,0,,0,30,30,18,,0,28,,22,12,,,2154000,0,41,23,28,22,9,18,21,23,37,,22,32,,10,35,30,1
5146,2024-08-01 21:00:00,0,0,4,17,24,28,29,34,25,0,0,910000000,810266132,15,38,0,,13,38,0,,11,37,0,,,,,,4707000,36,0,31,41,10,36,0,41,0,21,37,,,34,35,2186250,7,148560868,15,35,531,26,5,34,24,0,18,26,11,23,,17,13,36,802567709,8,Thursday,16,10,5,36,,24,0,499,6764,34,,33,322688922,0,31,18,23,21,0,2186310,41,15,26,2187720,34,4,4707,21,38,35,2024,36,7102200,9,0,,0,36,1,24,,0,34,,26,28,,,2185620,0,9,7,33,41,29,34,13,34,13,,26,35,,16,26,38,0
5147,2024-08-04 21:00:00,0,0,4,5,21,24,30,31,33,0,0,1070000000,891810320,4,38,0,,2,30,0,,17,32,0,,,,,,7568000,26,8705620,22,36,22,22,0,37,0,20,18,,,27,9,3037100,3,159941162,22,25,850,11,3,26,30,0,9,11,20,26,,24,18,9,820441359,8,Sunday,30,37,3,36,,36,3718115,712,11002,23,,29,354246765,0,22,25,36,32,0,3036990,3,4,23,3034500,31,5,7568,33,20,34,2024,2,11552100,10,0,,0,30,4,23,,0,32,,20,21,,,3040240,0,10,35,29,32,4,23,26,35,17,,30,34,,9,27,38,1
5148,2024-08-06 21:00:00,0,0,4,8,19,24,29,40,2,1,1061681100,1120000000,1002322197,3,31,0,,2,41,0,,6,30,1,,,,,,6092000,39,3694180,22,37,12,31,0,35,183987990,15,15,,,23,34,2216500,6,176375305,10,34,839,3,7,25,8,0,8,20,30,8,,19,8,22,846078592,8,Tuesday,28,6,7,34,,35,0,546,7140,20,,18,399503269,0,31,2,24,6,0,2216400,34,12,20,2214960,40,4,6092,40,8,18,2024,39,7497000,6,0,,0,28,6,21,,0,24,,27,24,,,2216760,0,8,12,6,37,29,21,27,31,8,,41,25,,12,23,20,2
5149,2024-08-08 21:00:00,0,0,10,17,26,28,31,34,20,0,0,130000000,0,5,35,0,,15,37,0,,2,32,0,,,,,,4376000,30,0,19,32,13,1,0,30,0,20,2,,,28,29,2162720,1,0,8,29,486,12,4,24,31,0,20,16,32,20,,28,8,16,863933238,8,Thursday,5,28,4,28,,27,0,368,5700,8,,24,431094626,0,19,20,32,20,0,2162770,23,30,23,2162700,17,10,4376,19,30,26,2024,37,6783000,15,0,,0,30,8,23,,0,26,,28,26,,,2163840,0,20,30,29,15,34,13,28,27,23,,15,29,,12,28,35,0
5150,2024-08-11 21:00:00,0,0,6,22,23,26,27,35,38,0,0,200000000,81199407,2,30,0,,6,32,0,,14,30,0,,,,,,4391000,29,0,17,41,17,33,0,41,0,18,17,,,25,13,2967660,16,11617828,6,14,588,29,4,30,26,0,11,11,21,20,,35,17,11,882240801,8,Sunday,30,16,4,39,,41,3678134,488,9637,18,,24,463526261,0,17,11,24,30,0,2967690,17,2,21,2969400,27,6,4391,23,14,20,2024,32,10118850,6,0,,0,29,11,33,,0,30,,13,23,,,2967040,0,6,39,41,34,22,37,6,37,25,,29,34,,8,14,8,0
5151,2024-08-13 21:00:00,0,0,7,22,25,34,39,40,3,0,0,290000000,193438060,5,40,0,,11,40,0,,16,34,0,,,,,,6308000,32,0,35,30,8,8,0,24,0,25,32,,,32,11,2304120,2,27959360,6,31,698,40,2,23,7,0,14,25,16,19,,40,21,38,907903169,8,Tuesday,25,2,2,18,,14,8725123,290,4943,25,,23,508937252,0,5,31,7,31,0,2304240,18,35,31,2303400,22,39,6308,24,30,24,2024,40,7266210,7,0,,0,38,13,10,,0,24,,30,34,,,2305500,0,30,10,29,19,25,24,14,14,34,,32,29,,20,21,20,0
5152,2024-08-15 21:00:00,0,0,3,4,5,7,21,38,11,0,0,370000000,278224699,17,37,0,,3,35,0,,16,40,0,,,,,,7972000,31,0,31,41,7,12,0,38,0,20,28,,,32,16,1908000,6,40272870,16,29,1424,37,4,9,4,0,16,29,32,9,,5,19,29,927389982,8,Thursday,31,7,4,34,,6,12643685,756,9011,19,,15,543500030,0,36,35,41,40,0,1908220,34,17,28,1908160,38,7,7972,73,3,15,2024,31,9461550,8,0,,0,36,15,12,,0,16,,22,3,,,1905120,0,8,20,16,39,21,38,22,20,16,,29,39,,25,20,25,0
5153,2024-08-18 21:00:00,0,0,5,14,16,19,30,40,33,0,0,520000000,342125033,14,41,0,,2,40,0,,2,23,0,,,,,,6548000,36,20828900,28,30,15,21,0,40,0,9,23,,,22,3,3154760,10,50341905,14,23,763,26,2,8,16,0,3,26,13,8,,30,4,14,943421682,8,Sunday,40,37,2,37,,15,15888626,540,8446,4,,11,571906626,0,41,10,30,2,0,3154760,10,24,13,3158820,19,5,6548,38,2,15,2024,40,9881820,6,0,,0,40,18,21,,0,15,,10,14,,,3153600,0,25,40,11,6,40,24,36,24,22,,23,25,,24,9,28,2
5154,2024-08-20 21:00:00,0,0,5,20,21,27,37,40,35,1,533773310,570000000,460412754,9,37,0,,1,40,0,,2,31,0,,,,,,4023000,31,0,27,33,3,39,0,39,0,9,7,,,18,40,2231180,2,67651801,7,24,460,9,6,28,5,0,7,18,11,8,,21,7,27,970706408,8,Tuesday,13,28,6,28,,3,0,351,5746,18,,12,620136596,0,37,24,33,9,0,2231100,2,18,11,2231000,37,27,4023,18,7,8,2024,31,7010120,7,0,,0,34,20,17,,0,16,,15,40,,,2232360,0,12,24,16,7,20,17,1,24,31,,15,28,,13,2,34,0
5155,2024-08-22 21:00:00,0,0,13,20,21,22,35,38,14,0,0,150000000,0,8,30,0,,6,41,0,,16,41,0,,,,,,4316000,35,0,19,41,20,31,0,36,0,27,16,,,38,14,2116120,17,79312542,1,30,414,11,3,15,13,0,9,11,33,15,,22,25,29,989300752,8,Thursday,19,30,3,34,,17,3794471,286,5048,41,,16,653092792,0,8,35,16,38,0,2116100,20,10,33,2115540,21,38,4316,14,6,36,2024,41,6663360,4,0,,0,29,22,30,,0,17,,14,35,,,2116400,0,4,36,17,41,20,34,30,31,27,,9,36,,10,25,30,0
5156,2024-08-25 21:00:00,0,0,7,25,32,33,38,41,30,0,0,200000000,79386549,4,32,0,,4,37,0,,6,33,0,,,,,,5282000,32,0,19,30,15,29,0,31,0,14,20,,,20,25,3073860,9,90656135,9,25,559,4,4,10,33,0,12,14,8,10,,32,8,12,1007363465,8,Sunday,32,28,4,29,,23,7393316,491,7782,33,,18,685117570,0,23,32,18,14,0,3073760,9,14,16,3074500,38,41,5282,16,12,8,2024,22,9649680,8,0,,0,23,25,23,,0,19,,22,25,,,3073660,0,19,15,22,30,7,31,4,28,16,,37,22,,12,6,19,0
5157,2024-08-27 21:00:00,0,0,7,23,32,34,39,40,36,0,0,280000000,195740646,14,41,0,,6,38,0,,19,41,0,,,,,,3555000,36,0,26,37,8,31,0,41,0,30,37,,,37,36,2100330,1,107655912,3,30,360,17,2,20,40,0,12,20,34,20,,34,25,20,1034234264,8,Tuesday,26,30,2,31,,11,12620926,337,4862,19,,30,732676461,0,14,13,36,30,0,2100320,8,41,34,2098800,7,23,3555,16,12,30,2024,6,6612320,18,0,,0,30,27,11,,0,34,,13,39,,,2099510,0,34,41,37,18,32,1,38,30,41,,30,36,,17,25,30,0
5158,2024-08-29 21:00:00,0,0,4,17,22,23,29,38,16,0,0,360000000,275281188,17,41,0,,7,24,0,,4,33,0,,,,,,4447000,23,0,35,41,21,29,0,38,0,25,25,,,29,19,2078800,18,118793114,10,21,479,24,6,5,17,0,18,29,26,23,,4,23,37,1052027606,8,Thursday,35,24,6,29,,18,16192936,408,6311,29,,29,764282326,0,17,7,40,4,0,2078860,21,41,26,2078860,38,22,4447,31,23,35,2024,21,6626550,5,0,,0,37,29,24,,0,35,,19,29,,,2080800,0,41,25,23,29,23,38,24,25,23,,18,40,,24,33,29,0
5159,2024-09-01 21:00:00,0,0,5,8,12,14,34,36,40,0,0,500000000,352972737,13,31,0,,3,28,0,,3,39,0,,,,,,4873000,25,24646860,22,38,3,26,0,26,0,17,17,,,23,28,3187940,2,129882253,7,20,611,26,2,2,12,0,5,19,39,25,,14,6,19,1069770678,9,Sunday,22,17,2,23,,3,19728256,635,9909,3,,28,795739630,0,14,5,29,19,0,3187970,2,31,19,3189420,34,5,4873,29,3,25,2024,20,10404450,2,0,,0,26,1,17,,0,29,,19,8,,,3346450,0,28,23,38,33,36,20,25,20,23,,19,33,,14,6,13,2
5160,2024-09-03 21:00:00,0,0,6,15,18,20,22,38,13,0,0,550000000,473695913,11,41,0,,2,36,0,,1,24,0,,,,,,5652000,30,0,20,41,21,29,0,39,0,9,20,,,20,14,2215440,12,147528260,8,14,658,20,2,36,22,0,5,17,3,6,,18,3,14,1097723254,9,Tuesday,11,21,2,36,,36,0,388,6581,1,,12,845141739,0,23,11,6,24,0,2215560,39,17,16,2217460,15,38,5652,37,36,3,2024,30,6975860,3,0,,0,23,3,27,,0,31,,11,20,,,2215480,0,41,27,12,31,6,12,5,29,9,,2,36,,14,16,41,0
5161,2024-09-05 21:00:00,0,0,1,5,14,28,33,36,8,2,625640740,640000000,555648128,2,35,0,,5,34,0,,16,37,0,,,,,,6826000,24,0,23,31,9,32,0,35,0,24,36,,,36,24,2284560,4,159312509,9,23,866,35,2,28,28,0,10,13,33,19,,33,20,26,1116609530,9,Thursday,23,35,2,34,,34,3767780,512,7538,24,,21,878590413,0,13,14,21,20,0,2284380,4,2,33,2286240,36,1,6826,42,34,29,2024,10,7914900,4,0,,0,26,5,20,,0,28,,14,14,,,2283520,0,19,9,4,31,5,20,5,32,37,,23,29,,12,16,12,0
5162,2024-09-08 21:00:00,0,0,4,17,25,29,32,33,22,0,0,150000000,0,6,35,0,,9,33,0,,4,41,0,,,,,,7740000,31,12783630,24,25,7,7,0,37,0,21,21,,,39,30,3170200,6,171453059,10,30,990,6,2,1,29,0,19,11,39,3,,17,13,8,1136075009,9,Sunday,25,6,2,28,,21,7653027,648,9738,41,,5,913029356,0,24,19,25,13,0,3170120,28,11,33,3168000,33,4,7740,41,9,20,2024,31,10224900,1,0,,0,25,8,21,,0,20,,22,25,,,3168720,0,3,37,24,5,32,22,33,22,4,,22,24,,8,33,35,1
5163,2024-09-10 21:00:00,0,0,6,14,18,19,33,34,11,0,0,200000000,117391426,12,40,0,,3,41,0,,2,39,0,,,,,,5663000,23,0,23,33,26,7,0,40,0,24,36,,,36,14,2188560,7,189238676,6,15,613,12,4,31,18,0,11,16,24,26,,14,21,40,1164249384,9,Tuesday,16,40,4,37,,29,0,384,5955,2,,27,962849152,0,23,15,29,39,0,2188620,28,14,28,2188410,33,19,5663,18,23,33,2024,3,6907800,15,0,,0,37,10,28,,0,29,,14,34,,,2188800,0,26,26,27,15,6,37,41,29,28,,11,31,,14,21,37,0
5164,2024-09-12 21:00:00,0,0,11,20,21,22,31,33,19,0,0,300000000,198253635,7,34,0,,5,34,0,,2,33,0,,,,,,5319000,29,0,27,38,6,22,0,39,0,22,24,,,31,34,2287600,4,201049735,14,24,637,34,3,28,31,0,14,21,2,24,,33,7,11,1183213516,9,Thursday,33,26,3,33,,6,3722049,466,7764,22,,25,996497065,0,27,24,24,31,0,2287520,4,21,24,2286830,20,11,5319,29,29,38,2024,15,8152200,23,0,,0,33,12,22,,0,28,,15,21,,,2288060,0,35,33,23,25,22,39,14,26,33,,5,35,,11,7,7,0
5165,2024-09-15 21:00:00,0,0,1,3,10,27,36,39,34,0,0,440000000,282439911,2,26,0,,4,37,0,,15,29,0,,,,,,5474000,25,13177390,23,35,8,28,0,40,0,23,28,,,28,14,3430400,7,213419726,16,20,635,5,3,14,3,0,9,22,15,7,,27,16,26,1203096355,9,Sunday,22,19,3,28,,40,7612431,669,11267,24,,8,1031771382,0,2,25,35,29,0,3430250,8,23,24,3429000,1,10,5474,25,20,8,2024,4,11830350,2,0,,0,25,15,15,,0,14,,14,39,,,3646050,0,25,15,2,7,36,7,9,19,16,,37,25,,5,23,25,1
5166,2024-09-17 21:00:00,0,0,6,11,13,15,16,23,29,0,0,500000000,411418215,14,38,0,,15,40,0,,9,39,0,,,,,,7308000,33,4529680,33,36,14,8,0,39,0,22,22,,,30,26,2717820,8,232721114,21,32,1083,33,4,19,23,0,21,28,20,10,,13,20,38,1233760667,9,Tuesday,28,39,4,35,,25,0,781,10660,30,,11,1086009995,0,34,15,11,39,0,2718030,14,14,23,2718330,11,6,7308,43,40,10,2024,21,11193000,9,0,,0,34,17,24,,0,19,,26,15,,,2717880,0,9,24,24,36,16,35,32,25,23,,33,24,,23,9,23,1
5167,2024-09-19 21:00:00,0,0,2,3,17,18,24,33,36,0,0,550000000,508892000,7,40,0,,6,41,0,,5,33,0,,,,,,2799000,40,0,16,40,8,17,0,36,0,9,6,,,24,38,1093200,1,247727437,3,38,404,15,3,40,18,0,20,15,24,4,,24,6,11,1257763649,9,Thursday,16,9,3,32,,8,0,303,4685,9,,12,1128529669,0,7,41,1,20,0,1093190,32,29,20,1094840,2,33,2799,23,24,27,2024,40,4919250,1,0,,0,29,19,9,,0,21,,24,17,,,1093830,0,12,36,21,4,3,1,6,17,33,,20,27,,11,5,40,0
